"ID","name","country","location","redemption_account","volume_required","start_date","end_date","redemption_purpose","supply_remaining","totalSealed_GiB","total_time_hours","initial_capacity_GiB","final_capacity_GiB","time_average_capacity_GiB","total_energy_upper_MWh"
"","f0406478","CN","CN-JS","Guedin Windfarm",24,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0406478",4657,122816,719.9916666666667,"58112","180928",122409.91567031988,15.73220102766538
"","f0410242","CN","CN-GZ","Guedin Windfarm",35,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0410242",4622,109184,719.9916666666667,"728256","837440",827524.238567576,22.6719653461606
"","f0410701","CN","CN-SH","Guedin Windfarm",4,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0410701",4618,16352,719.9916666666667,"8096","24416",9023.685551916113,2.0067068857413037
"","f0413684","CN","CN-FJ","Guedin Windfarm",133,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0413684",4485,420480,719.9916666666667,"3173952","3594304",3259895.0102663105,88.19462967688224
"","f0413801","CN","CN-FJ","Guedin Windfarm",33,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0413801",4452,150496,719.9916666666667,"204448","354912",321896.5708399406,21.355389457120385
"","f0417918","CN","CN-FJ","Guedin Windfarm",23,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0417918",4429,92064,719.9916666666667,"285504","377536",370193.73539045587,15.158057065134706
"","f0419945","CN","CN-ZJ","Guedin Windfarm",193,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0419945",4236,977600,719.9916666666667,"882240","1859776",1227927.8565724136,128.29079047280965
"","f0421858","CN","CN-XX","Guedin Windfarm",8,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0421858",4228,31264,719.9916666666667,"83552","114784",101565.60071297131,4.855673037120905
"","f0422229","CN","CN-NM","Guedin Windfarm",81,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0422229",4147,375040,719.9916666666667,"544128","919104",834332.8144075755,53.60684448887304
"","f0427393","CN","CN-XJ","Guedin Windfarm",20,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0427393",4127,107264,719.9916666666667,"64","107264",20311.452864037772,12.69346586760802
"","f0427989","CN","CN-CQ","Guedin Windfarm",784,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0427989",3343,4188640,719.9916666666667,"622720","4811328",2972948.85987105,522.0217312554654
"","f0432329","CN","CN-GZ","Guedin Windfarm",253,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0432329",3090,1316224,719.9916666666667,"639872","1956096",1264655.212768664,168.0319848247285
"","f0432345","CN","CN-GD","Guedin Windfarm",105,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0432345",2985,485984,719.9916666666667,"802944","1288928",1104531.8357851375,69.74742570788794
"","f0432382","CN","CN-GZ","Guedin Windfarm",8,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0432382",2977,38912,719.9916666666667,"9472","48320",31228.62662762301,4.893156187073338
"","f0432594","CN","CN-HA","Guedin Windfarm",85,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0432594",2892,445248,719.9916666666667,"137376","582624",368020.87135267665,56.11880558204709
"","f0433688","CN","CN-BJ","Guedin Windfarm",70,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0433688",2822,368416,719.9916666666667,"59808","428224",301484.48495931824,46.39831588789262
"","f0435140","CN","CN-JS","Guedin Windfarm",8,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0435140",2814,38656,719.9916666666667,"6336","44928",25514.029375339993,4.794382815519255
"","f0437246","CN","CN-ZJ","Guedin Windfarm",2,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0437246",2812,5824,719.9916666666667,"1760","7552",5097.380478940728,0.7374804025575961
"","f0440919","CN","CN-NM","Guedin Windfarm",6,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0440919",2806,30496,719.9916666666667,"64","30560",27832.775842312993,3.875438218160007
"","f0447181","CN","CN-SD","Guedin Windfarm",3,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0447181",2803,13120,719.9916666666667,"1344","14464",8857.410664475281,1.6296236944414508
"","f0449296","CN","CN-FJ","Guedin Windfarm",136,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0449296",2667,727360,719.9916666666667,"90688","817984",474583.2639729627,90.14578254760396
"","f0452808","CN","CN-HA","Guedin Windfarm",42,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0452808",2625,224640,719.9916666666667,"19392","244032",154856.925658862,27.941020785748616
"","f0456374","CN","CN-BJ","Guedin Windfarm",169,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0456374",2456,900672,719.9916666666667,"150656","1051008",643414.3276658298,112.29907450181565
"","f0456740","CN","CN-XJ","Guedin Windfarm",51,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0456740",2405,240192,719.9916666666667,"268384","508544",478305.5463141932,33.65491435410274
"","f0456741","CN","CN-XJ","Guedin Windfarm",61,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0456741",2344,322432,719.9916666666667,"68672","391040",219525.01635435643,40.0713392723971
"","f0460078","CN","CN-SH","Guedin Windfarm",155,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0460078",2189,813440,719.9916666666667,"88960","902272",708560.7861202096,102.96313614626547
"","f0461752","CN","CN-XJ","Guedin Windfarm",81,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0461752",2108,431808,719.9916666666667,"13760","445568",317539.060405791,53.948988349065345
"","f0465477","CN","CN-SD","Guedin Windfarm",180,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0465477",1928,982272,719.9916666666667,"64576","1046848",458767.0186923483,119.53717485953547
"","f0469055","CN","HK","Guedin Windfarm",121,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0469055",1807,661824,719.9916666666667,"64","661824",312960.12370513706,80.58700952471023
"","f0471007","CN","CN-XJ","Guedin Windfarm",53,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0471007",1754,283904,719.9916666666667,"128","283904",186067.98467574854,35.19581458950541
"","f0471691","CN","CN-FJ","Guedin Windfarm",684,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0471691",1070,3684160,719.9916666666667,"10368","3694464",2333205.174319153,455.74510688719664
"","f0478563","CN","CN-XX","Guedin Windfarm",183,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0478563",887,968320,719.9916666666667,"32","968320",771013.6063611871,121.69174500353061
"","f0485876","CN","CN-JL","Guedin Windfarm",458,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0485876",429,2513536,719.9916666666667,"64","2513536",1089956.5256079314,304.8687164764785
"","f0492360","CN","CN-XX","Guedin Windfarm",13,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0492360",416,66016,719.9916666666667,"32","66016",43482.28030417017,8.186669081709256
"","f0492474","CN","CN-SN","Guedin Windfarm",1,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0492474",415,4960,719.9916666666667,"32","4960",1410.4585469739238,0.5926543758214905
"","f0494603","CN","CN-FJ","Guedin Windfarm",57,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0494603",358,313856,719.9916666666667,"64","313856",99166.32553617521,37.62148247710013
"","f0497031","CN","CN-JX","Guedin Windfarm",12,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0497031",346,66112,719.9916666666667,"64","66112",23979.063461382626,7.962101018044365
"","f0497636","CN","CN-HL","Guedin Windfarm",2,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0497636",344,9888,719.9916666666667,"32","9888",2605.246079237026,1.1789886287935696
"","f0498868","CN","CN-JS","Guedin Windfarm",44,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0498868",300,241408,719.9916666666667,"32","241408",105088.36148566501,29.28546249031973
"","f0500878","CN","CN-BJ","Guedin Windfarm",29,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0500878",271,160576,719.9916666666667,"64","160576",47020.43458836321,19.20311948695028
"","f0503420","CN","CN-BJ","Guedin Windfarm",79,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0503420",192,439680,719.9916666666667,"64","439680",109883.24216715472,52.35288053330695
"","f0504985","CN","CN-JS","Guedin Windfarm",110,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0504985",82,604096,719.9916666666667,"64","604096",222263.08434125385,72.79154237925727
"","f0505593","CN","CN-BJ","Guedin Windfarm",35,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0505593",47,189056,719.9916666666667,"64","189056",70737.78465028528,22.794863316134602
"","f0506630","CN","CN-SD","Guedin Windfarm",3,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0506630",44,16704,719.9916666666667,"64","16704",4140.740517830066,1.9885429737603402
"","f0508892","CN","CN-BJ","Guedin Windfarm",4,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0508892",40,19456,719.9916666666667,"64","19456",2842.189932753851,2.292218803321295
"","f0509062","CN","CN-BJ","Guedin Windfarm",15,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0509062",25,78976,719.9916666666667,"192","78976",39846.740448384815,9.646739466123838
"","f0511732","CN","CN-XJ","Guedin Windfarm",25,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0511732",0,462528,719.9916666666667,"64","462528",171087.54906885506,55.744084550201734
"","f03000","CN","CN-SC","Guedin Windfarm",29,"2021-05-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f03000",57171,18624,2951.991666666667,"343264","361824",344815.83735274797,19.24747789478665
"","f010493","CN","CN-SH","Guedin Windfarm",19,"2021-05-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f010493",57152,0,2951.991666666667,"244832","244832",244832.00000000003,12.13180735116202
"","f010498","CN","CN-GD","Guedin Windfarm",19,"2021-05-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f010498",57133,0,2951.991666666667,"247584","247584",247583.99999999997,12.26817324218279
"","f010505","CN","CN-HB","Guedin Windfarm",22,"2021-05-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f010505",57111,0,2951.991666666667,"285728","285728",285727.99999999994,14.158267917726524
"","f010513","CN","CN-CQ","Guedin Windfarm",22,"2021-05-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f010513",57089,0,2951.991666666667,"286432","286432",286431.99999999994,14.193152215429514
"","f014386","CN","CN-SC","Guedin Windfarm",394,"2021-05-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f014386",56695,0,2951.991666666667,"5290336","5290336",5290336,262.14439768868885
"","f017242","CN","CN-GD","Guedin Windfarm",2635,"2021-05-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f017242",54060,12828320,2951.991666666667,"2444928","15265056",5407191.731684014,1756.6615269875015
"","f019099","CN","HK","Guedin Windfarm",10,"2021-05-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f019099",54050,0,2951.991666666667,"128864","128864",128863.99999999999,6.3854121295424715
"","f025017","CN","CN-AH","Guedin Windfarm",137,"2021-05-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f025017",53913,0,2951.991666666667,"1839456","1839456",1839456.0000000002,91.14791294822199
"","f034047","CN","CN-ZJ","Guedin Windfarm",20,"2021-05-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f034047",53893,0,2951.991666666667,"264800","264800",264800,13.121252886010417
"","f034567","CN","CN-GD","Guedin Windfarm",49,"2021-05-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f034567",53844,0,2951.991666666667,"657632","657632",657631.9999999999,32.58669100427795
"","f034581","CN","CN-GD","Guedin Windfarm",358,"2021-05-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f034581",53486,1414816,2951.991666666667,"827872","2242688",1501929.5147513426,238.61236923545
"","f034658","CN","CN-GD","Guedin Windfarm",392,"2021-05-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f034658",53094,1696128,2951.991666666667,"941568","2637696",1298970.320670511,261.2016869032724
"","f034707","CN","CN-SD","Guedin Windfarm",2132,"2021-05-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f034707",50962,8125504,2951.991666666667,"8433696","16559200",9651668.055883165,1421.2200733627146
