"ID","name","country","location","redemption_account","volume_required","start_date","end_date","redemption_purpose","supply_remaining","totalSealed_GiB","total_time_hours","initial_capacity_GiB","final_capacity_GiB","time_average_capacity_GiB","total_energy_upper_MWh"
"","f0232650","CN","CN-GD","Guedin Windfarm",4,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0232650",9351,288,719.9916666666667,"192640","192896",192741.88488292688,2.362831513720538
"","f0238968","CN","CN-SD","Guedin Windfarm",4,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0238968",9347,13760,719.9916666666667,"47872","61568",51581.94738365025,2.220249091565866
"","f0239688","CN","CN-BJ","Guedin Windfarm",23,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0239688",9324,88736,719.9916666666667,"333920","422656",415708.01625018794,15.321911841896457
"","f0240035","CN","CN-ZJ","Guedin Windfarm",96,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0240035",9228,464224,719.9916666666667,"529664","993856",800613.0356138373,63.549124025382504
"","f0240392","CN","CN-XX","Guedin Windfarm",142,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0240392",9086,716736,719.9916666666667,"565056","1281792",901923.0633687867,94.07754231437114
"","f0241764","CN","CN-SC","Guedin Windfarm",89,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0241764",8997,428608,719.9916666666667,"425152","853696",757718.697299738,58.89748109580888
"","f0241858","CN","CN-JX","Guedin Windfarm",91,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0241858",8906,347040,719.9916666666667,"1454400","1801408",1651614.052199682,60.234811169833414
"","f0391212","CN","CN-GD","Guedin Windfarm",169,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0391212",8737,813376,719.9916666666667,"916160","1729408",1505130.0390050777,112.58275848226533
"","f0391214","CN","CN-GD","Guedin Windfarm",36,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0391214",8701,190336,719.9916666666667,"17728","208000",144173.13459646524,23.83092056849787
"","f0392785","CN","CN-XJ","Guedin Windfarm",194,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0392785",8507,838528,719.9916666666667,"1916224","2754752",2606877.23070869,128.81696885413015
"","f0396188","CN","CN-XJ","Guedin Windfarm",43,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0396188",8464,195712,719.9916666666667,"370816","566464",478785.70742716844,28.498812681933316
"","f0396846","CN","CN-GD","Guedin Windfarm",10,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0396846",8454,48800,719.9916666666667,"12288","61056",46630.63415085824,6.226801872850917
"","f0397083","CN","CN-BJ","Guedin Windfarm",2,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0397083",8452,6368,719.9916666666667,"13696","20032",19334.617113623997,0.9726777335764845
"","f0397802","CN","CN-SC","Guedin Windfarm",55,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0397802",8397,273920,719.9916666666667,"243392","517312",398969.3406636652,36.61022045365433
"","f0397837","CN","CN-JX","Guedin Windfarm",272,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0397837",8125,1365440,719.9916666666667,"822432","2187872",1838534.309702656,180.67919882238073
"","f0397855","CN","CN-XJ","Guedin Windfarm",66,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0397855",8059,239488,719.9916666666667,"1109952","1349312",1328289.947800322,43.84582095708317
"","f0398326","CN","CN-GD","Guedin Windfarm",1,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0398326",8058,0,719.9916666666667,"4928","4928",4928,0.0595580358477849
"","f0399814","CN","CN-XX","Guedin Windfarm",192,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0399814",7866,970272,719.9916666666667,"760928","1731168",1241008.0401856478,127.59845834848568
"","f0400103","CN","HK","Guedin Windfarm",2,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0400103",7864,10240,719.9916666666667,"1568","11776",5736.018611326524,1.2576756255139667
"","f0400307","CN","CN-SH","Guedin Windfarm",115,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0400307",7749,588224,719.9916666666667,"231808","819968",680055.9902776644,76.4823169547272
"","f0400644","CN","CN-NM","Guedin Windfarm",1,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0400644",7748,288,719.9916666666667,"416","672",563.2428153103624,0.04022955482408351
"","f0402431","CN","CN-ZJ","Guedin Windfarm",154,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0402431",7594,802816,719.9916666666667,"358080","1160896",768678.8189678116,102.45678569871329
"","f0403050","CN","CN-XX","Guedin Windfarm",22,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0403050",7572,114752,719.9916666666667,"48128","162816",106876.98070579513,14.6086482297154
"","f0403177","CN","CN-GD","Guedin Windfarm",1,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0403177",7571,3840,719.9916666666667,"1696","5504",3613.091818192339,0.48929859115263663
"","f0403858","CN","CN-GD","Guedin Windfarm",1,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0403858",7570,0,719.9916666666667,"1376","1376",1376.0000000000002,0.016629841178277607
"","f0404193","CN","CN-GD","Guedin Windfarm",297,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0404193",7273,1510272,719.9916666666667,"1036608","2546880",1845323.7808771038,197.5690098956951
"","f0406475","CN","CN-SH","Guedin Windfarm",492,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0406475",6781,2523712,719.9916666666667,"1552576","4076032",2882849.867799417,327.71790563621846
"","f0406478","CN","CN-JS","Guedin Windfarm",24,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0406478",6757,122816,719.9916666666667,"58112","180928",122409.91567031988,15.73220102766538
"","f0410023","CN","CN-JX","Guedin Windfarm",1,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0410023",6756,384,719.9916666666667,"64","416",216.4280605099596,0.04717887798364738
"","f0410242","CN","CN-GZ","Guedin Windfarm",35,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0410242",6721,109184,719.9916666666667,"728256","837440",827524.238567576,22.6719653461606
"","f0410701","CN","CN-SH","Guedin Windfarm",4,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0410701",6717,16352,719.9916666666667,"8096","24416",9023.685551916113,2.0067068857413037
"","f0413684","CN","CN-FJ","Guedin Windfarm",133,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0413684",6584,420480,719.9916666666667,"3173952","3594304",3259895.0102663105,88.19462967688224
"","f0413801","CN","CN-FJ","Guedin Windfarm",33,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0413801",6551,150496,719.9916666666667,"204448","354912",321896.5708399406,21.355389457120385
"","f0417918","CN","CN-FJ","Guedin Windfarm",23,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0417918",6528,92064,719.9916666666667,"285504","377536",370193.73539045587,15.158057065134706
"","f0419945","CN","CN-ZJ","Guedin Windfarm",193,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0419945",6335,977600,719.9916666666667,"882240","1859776",1227927.8565724136,128.29079047280965
"","f0421858","CN","CN-XX","Guedin Windfarm",8,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0421858",6327,31264,719.9916666666667,"83552","114784",101565.60071297131,4.855673037120905
"","f0422229","CN","CN-NM","Guedin Windfarm",81,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0422229",6246,375040,719.9916666666667,"544128","919104",834332.8144075755,53.60684448887304
"","f0426933","CN","CN-XJ","Guedin Windfarm",180,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0426933",6066,951040,719.9916666666667,"302784","1253760",795729.8350212327,119.98511217262309
"","f0427393","CN","CN-XJ","Guedin Windfarm",20,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0427393",6046,107264,719.9916666666667,"64","107264",20311.452864037772,12.69346586760802
"","f0427989","CN","CN-CQ","Guedin Windfarm",784,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0427989",5262,4188640,719.9916666666667,"622720","4811328",2972948.85987105,522.0217312554654
"","f0427994","CN","CN-ZJ","Guedin Windfarm",1,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0427994",5261,256,719.9916666666667,"128","352",290.31113786039185,0.03321740019624543
"","f0432329","CN","CN-GZ","Guedin Windfarm",253,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0432329",5008,1316224,719.9916666666667,"639872","1956096",1264655.212768664,168.0319848247285
"","f0432345","CN","CN-GD","Guedin Windfarm",105,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0432345",4903,485984,719.9916666666667,"802944","1288928",1104531.8357851375,69.74742570788794
"","f0432382","CN","CN-GZ","Guedin Windfarm",8,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0432382",4895,38912,719.9916666666667,"9472","48320",31228.62662762301,4.893156187073338
"","f0432594","CN","CN-HA","Guedin Windfarm",85,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0432594",4810,445248,719.9916666666667,"137376","582624",368020.87135267665,56.11880558204709
"","f0433688","CN","CN-BJ","Guedin Windfarm",70,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0433688",4740,368416,719.9916666666667,"59808","428224",301484.48495931824,46.39831588789262
"","f0435140","CN","CN-JS","Guedin Windfarm",8,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0435140",4732,38656,719.9916666666667,"6336","44928",25514.029375339993,4.794382815519255
"","f0437246","CN","CN-ZJ","Guedin Windfarm",2,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0437246",4730,5824,719.9916666666667,"1760","7552",5097.380478940728,0.7374804025575961
"","f0440919","CN","CN-NM","Guedin Windfarm",6,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0440919",4724,30496,719.9916666666667,"64","30560",27832.775842312993,3.875438218160007
"","f0447181","CN","CN-SD","Guedin Windfarm",3,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0447181",4721,13120,719.9916666666667,"1344","14464",8857.410664475281,1.6296236944414508
"","f0449296","CN","CN-FJ","Guedin Windfarm",136,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0449296",4585,727360,719.9916666666667,"90688","817984",474583.2639729627,90.14578254760396
"","f0452808","CN","CN-HA","Guedin Windfarm",42,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0452808",4543,224640,719.9916666666667,"19392","244032",154856.925658862,27.941020785748616
"","f0456374","CN","CN-BJ","Guedin Windfarm",169,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0456374",4374,900672,719.9916666666667,"150656","1051008",643414.3276658298,112.29907450181565
"","f0456740","CN","CN-XJ","Guedin Windfarm",51,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0456740",4323,240192,719.9916666666667,"268384","508544",478305.5463141932,33.65491435410274
"","f0456741","CN","CN-XJ","Guedin Windfarm",61,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0456741",4262,322432,719.9916666666667,"68672","391040",219525.01635435643,40.0713392723971
"","f0460078","CN","CN-SH","Guedin Windfarm",155,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0460078",4107,813440,719.9916666666667,"88960","902272",708560.7861202096,102.96313614626547
"","f0461752","CN","CN-XJ","Guedin Windfarm",81,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0461752",4026,431808,719.9916666666667,"13760","445568",317539.060405791,53.948988349065345
"","f0465477","CN","CN-SD","Guedin Windfarm",180,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0465477",3846,982272,719.9916666666667,"64576","1046848",458767.0186923483,119.53717485953547
"","f0469055","CN","HK","Guedin Windfarm",121,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0469055",3725,661824,719.9916666666667,"64","661824",312960.12370513706,80.58700952471023
"","f0469168","CN","CN-FJ","Guedin Windfarm",821,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0469168",2904,4541312,719.9916666666667,"64","4541312",1659101.884790352,547.070640547514
"","f0471007","CN","CN-XJ","Guedin Windfarm",53,"2021-04-01","2021-04-30","Renewable energy purchase for node on the Filecoin network with minerID f0471007",2851,283904,719.9916666666667,"128","283904",186067.98467574854,35.19581458950541
